Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,closed,0.5275927300922452,8.709433294707017,![screenshot-area-2017-08-18-163631](https://user-images.githubusercontent.com/8415124/29463569-7398c984-8433-11e7-8ffb-ac35d878febb.png),COMMENT,1,en,,0.21213101376257154,,{},{},10f295c2-3695-4ef6-a159-da06fc00295c,4 Extensions by Odyseus removal,8415124,3822556,2017-08-18T13:51:33.000+02:00,2017-08-18T16:39:23.000+02:00
,closed,0.5506943156648176,6.0885742654705926,"@Odyseus - I'm not sure what happened here with your deleting all these Cinnamon extensions, applets, etc., but would you be willing to at least hand off your deleted code to another developer so these could be continued? Cinnamon Tweaks, specifically, was a terrific extension that I want to see continued for future Cinnamon versions.",COMMENT,6,en,,0.29709815897281056,,"{applets=1, cinnamon=3, extensions=1, extension=1, code=1, versions=1, future=1, tweaks=1, developer=1, hand=1}","{applets=0.10451774613493077, extension=0.9968708851947045, cinnamon=0.10451774613493077, extensions=0.10451774613493077, code=0.10451774613493077, versions=0.9968708851947045, future=0.9968708851947045, tweaks=0.9968708851947045, developer=0.10451774613493077, hand=0.10451774613493077}",03501aa1-c7a6-46a3-a47a-f9f3ed38539d,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,7842664,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,0.43659274991156366,6.757786824047842,"Deleted spices are marked with a label, therefore easy to find: https://github.com/linuxmint/cinnamon-spices-extensions/pulls?q=is%3Apr+is%3Aclosed+label%3A%22EXTENSION+REMOVAL%22  The latest code for CinnamonTweaks before the deletion is this one: https://github.com/linuxmint/cinnamon-spices-extensions/tree/542d335d229a5c072b9cf516d180a9026abbbb3a/0dyseus%40CinnamonTweaks  It's under the GPLv3 License. Iirc Odyseus mentioned in the past, that he didn't mind, if somebody else wants to maintain one of his xlets (Correct me, if I'm mistaken here, Odyseus).",COMMENT,6,en,,0.23407328289588988,,"{gplv3=1, iirc=1, code=1, odyseus=2, correct=1, past=1, cinnamontweaks=1, label=1, somebody=1, license=1, deleted=1, deletion=1, spices=1, xlets=1}","{iirc=0.056890415717496784, gplv3=0.34716895945161014, odyseus=0.056890415717496784, code=0.8702013427435048, correct=0.056890415717496784, past=0.056890415717496784, cinnamontweaks=0.8702013427435048, label=0.47211028173364294, somebody=0.056890415717496784, license=0.34716895945161014, deleted=0.47211028173364294, deletion=0.8702013427435048, xlets=0.056890415717496784, spices=0.47211028173364294}",5aa96a7f-8d5d-4f80-bdf6-e600fedbbd2a,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,8415124,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,0.43536920859649303,5.244691068261158,"Hello, everybody.  There is no need to ask for permission, the licensing says it all. And as long the **xlets UUIDs and names are changed** and **my name is removed from all file names and file content**, I wouldn't mind.",COMMENT,6,en,,0.2216842765496136,,"{everybody=1, names=2, file=2, need=1, name=1, permission=1, licensing=1, uuids=1}","{everybody=0.7389838605156009, names=0.41361271297604424, file=0.41361271297604424, need=0.1535110522978339, name=0.41361271297604424, permission=0.1535110522978339, licensing=0.1535110522978339, uuids=0.41361271297604424}",27bb71d5-3206-4ceb-9fc2-11e3dd7b2cea,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,3822556,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,0.6229415712309405,4.664388084988545,@Odyseus You are right. It's not needed to ask for permission. It's still a nice etiquette to do though. :),COMMENT,6,en,,0.24321073758466147,,"{etiquette=1, permission=1}","{etiquette=0.5, permission=0.594843521843446}",93b36154-b90c-45b5-9cc5-601962b1019d,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,8415124,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,0.4685868066081172,5.2069448154016245,"@NikoKrause Thanks for the link! I'm not sure I'm the right man for the job, but I'll take a peek at the code. I haven't done any coding (other than web) in over 25 years. I'm a bit rusty and unfamiliar with the modern stuff.",COMMENT,6,en,,0.34503014779443303,,"{thanks=1, coding=1, code=1, link=1, man=1, job=1, bit=1, years=1, peek=1, stuff=1}","{thanks=0.9401791944834919, coding=0.2028828760409767, code=0.7099805295303193, link=0.9401791944834919, man=0.7099805295303193, job=0.7099805295303193, bit=0.021304626377681074, years=0.2028828760409767, peek=0.7099805295303193, stuff=0.021304626377681074}",b89893a0-4918-4bdc-b5f9-40f9471b8ace,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,7842664,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,0.011355289315806075,5.887284988444994,@mfreeman72 Instead of trying to fix the old deleted xlets you might want to just use the still maintained xlets from Odyseus repo itself: https://github.com/Odyseus/CinnamonTools,COMMENT,6,en,,0.24646902633950177,,"{odyseus=1, repo=1, xlets=2}","{odyseus=0.011355289315806075, repo=0.011355289315806075, xlets=0.011355289315806075}",8f97abd2-563e-4255-88ef-7d5d99859edc,Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,8415124,3822556,2017-08-11T23:18:39.000+02:00,2017-08-12T01:44:10.000+02:00
,closed,,,@germanfr,COMMENT,3,da,,,,{},{},ec9f05fa-29f5-4f8f-8152-eae08596089c,transparent-panel not working in  cinnamon 3.4,8415124,14938120,2017-07-28T13:24:10.000+02:00,2017-09-18T23:10:00.000+02:00
,closed,0.44690540607646584,5.335226454873622,"Please, what theme are you using? Does it even load? If so, what options do you have in the extension? If it doesn't load please post the output of `cat ~/.cinnamon/glass.log`.",COMMENT,3,en,,0.2419203248494051,,"{output=1, extension=1, load=1, options=1, theme=1}","{output=0.17698633771181824, extension=0.39013556975142316, load=0.5, options=0.39013556975142316, theme=0.7204997168426222}",45993597-559c-4315-85b3-2da4bda23ba0,transparent-panel not working in  cinnamon 3.4,10391266,14938120,2017-07-28T13:24:10.000+02:00,2017-09-18T23:10:00.000+02:00
,closed,0.50400942286465,6.0962175682761455,"I close this due to lack of information. Can be reopened, if more info gets provided.",COMMENT,3,en,,0.3425143838485679,,"{information=1, lack=1, info=1}","{more info=0.9488827502109368, information=0.05913609551836324, lack=0.05913609551836324}",4407016e-40eb-4f15-b838-843186e5efdc,transparent-panel not working in  cinnamon 3.4,8415124,14938120,2017-07-28T13:24:10.000+02:00,2017-09-18T23:10:00.000+02:00
,closed,0.5553144530340643,6.929722271756954,Better place to report this to: https://github.com/clefebvre/cinnamon-spices/issues,COMMENT,1,en,,0.22642804832044056,,{},{},bd551014-70e0-4d21-bc83-2a5824bf57f4,Feature request: ability to format comments on the 'spices' website,8415124,10137,2017-07-20T15:08:00.000+02:00,2017-07-24T10:17:23.000+02:00
,closed,0.8747790167697811,4.622302743615372,"@iwanttobefreak If you're still able, can you download the newest version and re-test? Thanks.",COMMENT,1,en,,0.3577909245696967,,"{thanks=1, re-test=1, version=1}","{thanks=0.8489771164221412, re-test=0.9005809171174209, version=0.9005809171174209}",ab4bd192-7ef5-4232-b6e5-0d31caf93b34,DesktopCube@yare: Freeze with xbindkeys,6859057,13958712,2017-06-30T12:38:41.000+02:00,2018-11-19T05:51:09.000+01:00
,closed,0.5960495442124247,5.708866108104587,"The documentation wants changing to refer to the 'super' key, not control.  Other than that it works fine.",COMMENT,8,en,,0.1610464970960333,,"{documentation=1, control=1, key=1}","{documentation=0.5667761789111455, control=0.5667761789111455, key=0.5667761789111455}",c957b604-eb74-425b-a7a7-9184c5711d14,Invert Window Tool,6322481,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.34339357309014074,5.336441352934505,Great!  Changed it to super+i form window+i and externalized the hardcoded string to a variable so users should be able to change it without reading all the code.,COMMENT,8,en,,0.21858714294995749,,"{code=1, form=1, string=1, window+i=1, great=1, users=1}","{code=0.34339357309014074, string=0.34339357309014074, form=0.34339357309014074, window+i=0.34339357309014074, great=0.34339357309014074, users=0.34339357309014074}",30ed9386-7160-4137-8600-6e20f7a2ff21,Invert Window Tool,9084941,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.664725917410533,5.73728770513782,"Awesome that I get (that fast) feedback from you, I learned it by copying your code. All done, except for moving to setting, as it'd bloat the code and a settings-menu would be more code than the existing project. However, feel free to add it, if you want to. I'll probably add it, once I add an automatic mode that gets the average color and inverts if it's too bright. Any idea on how to get all pixels from an actor/window?  Clutter documentation is weeeeeird",COMMENT,8,en,,0.2165265226311548,,"{actor/window=1, clutter=1, code=3, color=1, idea=1, documentation=1, project=1, inverts=1, setting=1, feedback=1, settings-menu=1, mode=1, fast=1, pixels=1}","{actor/window=0.38930308654443313, clutter=0.5, code=0.8799014445389208, color=0.9294518414761057, idea=0.38930308654443313, documentation=0.5, project=0.8799014445389208, inverts=0.9294518414761057, setting=0.8799014445389208, feedback=0.9554590049101442, settings-menu=0.8799014445389208, mode=0.9294518414761057, fast=0.9554590049101442, pixels=0.38930308654443313}",61e2fd42-f964-480f-bcb4-6e74a6d188b0,Invert Window Tool,9084941,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.5672378416069573,6.5400375444678644,"Hello, @rnbdsh  &gt; ...I learned it by copying your code.  That's exactly how I learned to make Cinnamon xlets too, since I'm not a professional developer and the available documentations weren't very helpful.  &gt; Any idea on how to get all pixels from an actor/window?  That's way out of my league (LOL). But I remember some talking about that on [this pull request (las three comments)](https://github.com/micheleg/dash-to-dock/pull/512) for the Dash to Dock Gnome Shell extension (I keep track of several Gnome Shell extensions on active development because I learned a lot from them too).  &gt; Clutter documentation is weeeeeird  I use mostly [this documentation](https://lazka.github.io/pgi-docs/) ([Clutter](https://lazka.github.io/pgi-docs/#Clutter-1.0)). It has mainly the same content that any other documentation out there, but it has information about when the methods were introduced or deprecated or removed. I find this particularly useful so I can choose the proper method that may be compatible with the libraries found in several versions of Cinnamon and/or distributions.  About the last changes suggested on your code. To avoid those simple *&quot;errors&quot;*, you could follow [the following suggestion](https://github.com/linuxmint/cinnamon-spices-applets/pull/931#issuecomment-310850940).  BTW, I tested the extension on Cinnamon 2.8 and 3.0 and it works as expected (after making the changes suggested to the code).",COMMENT,8,en,,0.22933176554636686,,"{actor/window=1, request=1, cinnamon=3, extension=2, code=3, idea=1, methods=1, changes=2, content=1, lot=1, dock=1, track=1, gnome=2, development=1, clutter=1, comments=1, method=1, btw=1, documentations=1, league=1, documentation=3, suggestion=1, libraries=1, way=1, distributions=1, pull=1, extensions=1, pixels=1, shell=2, versions=1, developer=1, information=1, dash=1, xlets=1}","{actor/window=0.47222621273227533, extension=0.17296896630004166, cinnamon=0.9899074264509423, code=0.8235121849080704, idea=0.47222621273227533, methods=0.01502514277772819, changes=0.6630871983381862, content=0.01502514277772819, lot=0.17296896630004166, track=0.17296896630004166, dock=0.17296896630004166, gnome=0.17296896630004166, clutter=0.17576323981812825, development=0.17296896630004166, comments=0.17296896630004166, btw=0.8235121849080704, method=0.9899074264509423, league=0.3623897153790344, documentation=0.01502514277772819, suggestion=0.7577681399017866, documentations=0.9153370877146663, libraries=0.9899074264509423, way=0.3623897153790344, distributions=0.9899074264509423, extensions=0.17296896630004166, pixels=0.47222621273227533, versions=0.9899074264509423, shell=0.17296896630004166, pull request=0.17296896630004166, developer=0.9153370877146663, information=0.01502514277772819, dash=0.17296896630004166, xlets=0.9153370877146663}",e0ef045c-2523-4b48-b8a6-19a2b780583b,Invert Window Tool,3822556,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.6544769851807523,5.94684082097171,"The extension works for me, but I noticed there is still a reference to Ctrl+I in the extension's name.  Following up on what @Odyseus said about docs, another good resource is the recently launched [GJS DevDocs](http://devdocs.baznga.org/) site, which seems to have the same content as the Python resource, but has clarity on some JS nuances such as types.",COMMENT,8,en,,0.2643480710801356,,"{reference=1, extension=2, site=1, python=1, types=1, nuances=1, docs=1, clarity=1, resource=2, devdocs=1, name=1, content=1}","{extension=0.06531685600024907, types=0.9796848648093381, python=0.9796848648093381, nuances=0.9796848648093381, resource=0.9796848648093381, devdocs=0.9184292347326694, content=0.9796848648093381, reference=0.06531685600024907, site=0.9796848648093381, docs=0.9184292347326694, clarity=0.9796848648093381, name=0.06531685600024907}",f6103672-db86-4074-8694-d154f8ca621e,Invert Window Tool,6859057,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.7050394373587091,5.246994381639408,"Thx for all the suggestions, I'll look into it, the PythonGObject documentation is waaaaay better! Just fixed the Ctrl+I to Super+I in the name.",COMMENT,8,en,,0.2219463890413672,,"{thx=1, documentation=1, name=1, suggestions=1}","{thx=0.9705982746711691, documentation=0.9705982746711691, name=0.43948060004624906, suggestions=0.9705982746711691}",31216e5d-5704-466f-a9f9-47f3b0255159,Invert Window Tool,9084941,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.7010177500429606,5.291995910509868,"Hello, everybody.  Thank you very much for that link, @jaszhix. :+1:  One more source for documentations is always useful. Plus, the [DevDocs](http://devdocs.io/) in which that site is based on has dozens on documentations for other libraries and programming languages. It's a pain to build for off-line usage, but it's better than not having it.",COMMENT,8,en,,0.2644825630873496,,"{everybody=1, site=1, dozens=1, pain=1, languages=1, devdocs=1, documentations=2, usage=1, link=1, libraries=1, source=1, programming=1}","{everybody=0.7389838605156009, pain=0.04093743490038893, dozens=0.8202605832255015, languages=0.8202605832255015, devdocs=0.8202605832255015, documentations=0.8202605832255015, usage=0.04093743490038893, link=0.9676309821645042, libraries=0.8202605832255015, source=0.9372758894088077, site=0.8202605832255015, programming=0.8202605832255015}",ca3b9a6c-d43d-43fa-9ddc-4a2479153080,Invert Window Tool,3822556,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.12272078035978974,4.925708009977803,"One of the nice things about the PyGObject docs is that they can be easily added to devhelp so you can have all the C and Python docs in one place, locally, for easy access.",COMMENT,8,en,,0.20060168522236924,,"{python=1, access=1, docs=2, things=1, place=1}","{python=0.12272078035978974, access=0.12272078035978974, docs=0.12272078035978974, things=0.12272078035978974, place=0.12272078035978974}",58a8e0e7-e663-4984-85cc-656ef2a6ba4b,Invert Window Tool,2231759,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00
,closed,0.5336573820139313,7.559199829722799,Which extension? There are two Cinnamon Maximus,COMMENT,10,en,,0.19326255097303321,,"{extension=1, cinnamon=1, maximus=1}","{extension=0.45517053554617104, cinnamon=0.6121442284816916, maximus=0.6121442284816916}",9d23c69e-39ed-41f0-aadb-1aff56f2212d,cinnamon-maximus adds an inconvenient line to window borders,8415124,6179632,2017-06-19T00:36:00.000+02:00,2017-07-01T02:50:42.000+02:00
