Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
Xed does not remember window size or position,8ed5f259-a209-49db-8a64-2a7ba8060138,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00,,,closed,,17,"dangit ",COMMENT
Xed does not remember window size or position,eac2f423-1e45-45c6-9359-c3474ab58f3c,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00,,,closed,,17,"okay, my ~/.config/xed/ folder was owned by root for some reason(did some git cloning a while back).  deleted it and let xed auto create it upon restart, and now the window dimensions are being saved  but the window POSITION is still not saved",COMMENT
"./autogen.sh finishes successfully, but running make yields this error dialogue:",921f829d-a2b6-4401-9f3d-13e4bce8d0db,15708310,15708310,2016-07-14T08:40:01.000+02:00,2016-07-22T10:37:52.000+02:00,,,closed,,1,"Oh wait nevermind, #6 covers the issue. Please include this flag in the README file: `./autogen.sh --with-gtk=3.0` ",COMMENT
xed's tabs look strange when using the clearlooks-phoenix theme,9457d4dc-ba86-40b3-b90f-1b670ade16fe,2231759,12342773,2016-07-11T07:03:50.000+02:00,2016-09-19T07:50:08.000+02:00,,,closed,,3,"This isn't a problem with the applications but with your theme. These apps are now gtk3 and your theme needs to be updated to handle gtk3.18 properly. ",COMMENT
xed's tabs look strange when using the clearlooks-phoenix theme,5693aebd-41e7-4b6b-9564-5ac7f9cabaa6,12342773,12342773,2016-07-11T07:03:50.000+02:00,2016-09-19T07:50:08.000+02:00,,,closed,,3,"I have installed mint-themes, and switched to traditionalOk. However, the tabs of xed still looks strange. ![xed](https://cloud.githubusercontent.com/assets/12342773/16755576/d8099744-4830-11e6-90bb-b040386d095e.png)  It seems that traditionalOk does not support gtk-3.18 well either. Then I get back pluma and it looks fine :) ",COMMENT
xed's tabs look strange when using the clearlooks-phoenix theme,40420d69-91cd-426b-a5d7-79d38d2baea3,21694871,12342773,2016-07-11T07:03:50.000+02:00,2016-09-19T07:50:08.000+02:00,,,closed,,3,"One way to fix &quot;scrolling&quot; problem in xed: 1. open gtk-widgets.css by command: sudo xed /usr/share/themes/Clearlooks-Phenix/gtk-3.0/gtk-widgets.css  2. copy-paste next strings at bottom of opened file: -------------------------- from bottom of this line (without this line) -------------------------------- /******************* - scrolled windows *   ********************/  .overshoot.top {   background-image: -gtk-gradient(radial, center top, 0, center top, 0.6, from(alpha(@theme_selected_bg_color, 0.2)), to(alpha(@theme_selected_bg_color, 0)));   background-size: 100% 60%;   background-repeat: no-repeat;   background-position: center top;   background-color: transparent;   border: none;   box-shadow: none; }  .overshoot.bottom {   background-image: -gtk-gradient(radial, center bottom, 0, center bottom, 0.6, from(alpha(@theme_selected_bg_color, 0.2)), to(alpha(@theme_selected_bg_color, 0)));   background-size: 100% 60%;   background-repeat: no-repeat;   background-position: center bottom;   background-color: transparent;   border: none;   box-shadow: none; }  .overshoot.left {   background-image: -gtk-gradient(radial, left center, 0, left center, 0.6, from(alpha(@theme_selected_bg_color, 0.2)), to(alpha(@theme_selected_bg_color, 0)));   background-size: 60% 100%;   background-repeat: no-repeat;   background-position: left center;   background-color: transparent;   border: none;   box-shadow: none; }  .overshoot.right {   background-image: -gtk-gradient(radial, right center, 0, right center, 0.6, from(alpha(@theme_selected_bg_color, 0.2)), to(alpha(@theme_selected_bg_color, 0)));   background-size: 60% 100%;   background-repeat: no-repeat;   background-position: right center;   background-color: transparent;   border: none;   box-shadow: none; }  .undershoot.top {   background-color: transparent;   background-image: linear-gradient(to left, rgba(255, 255, 255, 0.2) 50%, rgba(0, 0, 0, 0.2) 50%);   padding-top: 1px;   background-size: 10px 1px;   background-repeat: repeat-x;   background-origin: content-box;   background-position: center top; }  .undershoot.bottom {   background-color: transparent;   background-image: linear-gradient(to left, rgba(255, 255, 255, 0.2) 50%, rgba(0, 0, 0, 0.2) 50%);   padding-bottom: 1px;   background-size: 10px 1px;   background-repeat: repeat-x;   background-origin: content-box;   background-position: center bottom; }  .undershoot.left {   background-color: transparent;   background-image: linear-gradient(to top, rgba(255, 255, 255, 0.2) 50%, rgba(0, 0, 0, 0.2) 50%);   padding-left: 1px;   background-size: 1px 10px;   background-repeat: repeat-y;   background-origin: content-box;   background-position: left center; }  .undershoot.right {   background-color: transparent;   background-image: linear-gradient(to top, rgba(255, 255, 255, 0.2) 50%, rgba(0, 0, 0, 0.2) 50%);   padding-right: 1px;   background-size: 1px 10px;   background-repeat: repeat-y;   background-origin: content-box;   background-position: right center; } --------------------------------------- to this line (without this line) ---------------------- 3. save changes ",COMMENT
Add Notepad as Keyword,3b7e18d1-9a04-4bbf-864f-0fd558b70123,1138515,4663298,2016-07-08T17:19:41.000+02:00,2016-08-17T13:05:18.000+02:00,,,closed,,2,"https://github.com/linuxmint/xed/commit/817f78204017269e50c99a14fcfdbff14b195bd6 ",COMMENT
Add Notepad as Keyword,92a39e13-b70c-477a-8271-1bff22280b8c,4663298,4663298,2016-07-08T17:19:41.000+02:00,2016-08-17T13:05:18.000+02:00,,,closed,,2,"Thanks a lot, Clem.  _(My Bro when he uses my Mint Box 2, unconsciously types notepad in menu and expects results, and I thought many users might do the same.)_ ",COMMENT
"See dialogue with concerned user, appears to be that scripts that assume gedit installed will fail",c89ccdac-3a2e-438d-b02d-e88eedda46b0,1138515,6322481,2016-06-10T23:08:24.000+02:00,2016-06-25T12:26:38.000+02:00,,,closed,,1,"He has a point. But I don't think we should take action. I think we should accept the fact that this isn't ideal but that it's for tutorials to adapt, not the other way around.  If people want to use gedit going forward, they shouldn't have a xed override getting in their way.  His point is valid but these issues were already there with tutorials not mentioning kate in KDE, pluma in MATE, leafpad in Xfce (in other distros) etc etc..  Our job is to give xed as much momentum as we can, to make it as awesome as we can, to make it work in as many places, environments and distros as we can, and to adapt our own documentation. ",COMMENT
support for Python3. configure syntax,ba474571-b2da-48fc-a10d-74ddb60f2bb8,15708310,14379798,2016-06-09T22:27:34.000+02:00,2017-02-10T11:43:54.000+01:00,,,closed,,3,"Yes, when Python 3 is set as default, this happens. It does however work with Python 2.7. This is a critical bug ",COMMENT
support for Python3. configure syntax,699468c3-ee13-407d-bb69-85c64d597501,14379798,14379798,2016-06-09T22:27:34.000+02:00,2017-02-10T11:43:54.000+01:00,,,closed,,3,"yes. one guy say me how it work and with gentoo ebuild i set python2.7 version, when build. with python2.7 it work. ",COMMENT
support for Python3. configure syntax,6d071f39-3153-4601-9f08-0457a8698035,2231759,14379798,2016-06-09T22:27:34.000+02:00,2017-02-10T11:43:54.000+01:00,,,closed,,3,We no longer check for python in git master so this is should no longer be an issue.,COMMENT
Initiative from gedit developers to make the code more re-usable,4a6150d9-edcb-4871-92b4-4616ca8d07b6,1138515,309393,2016-05-24T11:11:41.000+02:00,2016-06-25T12:27:09.000+02:00,,,closed,,3,"Hi Sebastien,  Many thanks for this and many thanks for your work on gedit and GtkSourceView.  A common lib would allow us to implement different frontends / UI while working together on the same core, thus allowing us to reuse the work done in GNOME, but without completely forking it. I won't go through the many benefits, as they're quite obvious for both sides.  (This isn't really a new fork (it's basically the DE-agnostic continuation of the Pluma fork) but the idea is the same).  I remember talking with Jasper about this. GNOME is obviously heading somewhere we don't want to go and many applications, after being patched more and more heavily, are now getting forked. Some of them are designed as implementation of their own core libs though, and that highlights some of the other reasons why forks are sometimes necessary.  If you look at the history of the Cinnamon project for instance, before it was given snapping, resizable tiling and all, the reason mutter was forked wasn't to create a different WM, but simply to keep the API stable. We couldn't work with Mutter, not because of what it was, but because of how it was developed. It changed drastically every 6 months, and its only scope was the new upcoming GNOME Shell. For Cinnamon to be shipped to various distributions, each running different versions of Mutter, it was a challenge to adapt to its lack of backward compatibility and to its many refactorings.  If I look at gtef here for instance, which definitely sounds like something we should consider migrating to, in theory at least, what immediately strikes me is that it depends on GTK 3.20. It's not a big deal and it's probably quite easy to make it compatible with previous GTK versions (we're committed all the way to 3.14 in terms of development targets), but it's very important for us, if we're going to use something and rely on it going forward, that the commitment is there on what matters to us. It cannot change, or break, or lose compatibility with our targets.. if it did, because we'd have to support both new and old versions we'd start having more and more ifdefs in the code, and juggling with hacks, until eventually it would become simpler to drop the dependency. It means discipline and commitment would be required upstream. All desktop environments would need to be supported and included in the scope, redesigns/refactoring wouldn't be allowed to break existing apps etc etc..   It's a case by case story and nobody has the right to demand that level of commitment or to misinterpret  the scope of a particular GNOME project. It is important though, if we work together on shared code, that that code does what we need it to and for the long run and that its scope is defined and includes all the projects relying on it.  I wouldn't say it's easy to come up with something like gtef, and I really appreciate the effort. That's the technical side though, the code as a shareable resource. It's good but it's not enough. The scope and goal of the project have to be defined, the framework needs to reach maturity (I assume it's already quite stable... but by maturity I mean its design has to be stable, to guarantee upcoming changes/refactors will be as small as possible and won't impact applications using it), backward compatibility is key.  The code matters. As you say it was 40k lines of code over there in Pluma which weren't in gedit all these years. It's not even really duplicating efforts... efforts are being made on both sides and don't benefit everybody. So it's a pity. Here with Xed, we essentially have &quot;yet another fork&quot;, it's not really the same story repeating itself... and although the code is indeed forked and duplicated, we're actually focusing effort here with this rather than spreading it.  What really matters to me, much more than the code, are the ideas and the people involved. I'm sure gtef could work for instance, but what's interesting isn't gtef itself, its code and the code removal it would mean in Xed/Pluma/gedit. What's much more interesting is you, me, the MATE team, the GNOME team working together. Before we talk about design and code and framework, we need to talk about goals, commitment, and have everybody understand what matters to everybody else. After that we can hopefully find common grounds and benefit from each other's work. ",COMMENT
Initiative from gedit developers to make the code more re-usable,faa207da-a476-494b-a792-20ddad479e2e,309393,309393,2016-05-24T11:11:41.000+02:00,2016-06-25T12:27:09.000+02:00,,,closed,,3,"The Gtef library is far from finished though, it's just the early beginnings.  For the dependency on GTK+ 3.20, it's how most GNOME software is developed. With each new version of GTK+, there is usually a few things to adapt, e.g. not using deprecated APIs. If that maintenance work is done regularly, every 6 months, when GTK+ 4 will be released it'll be much easier to port the code, since the first steps are already done. And I prefer to not clutter my code with ifdefs that checks various versions of GTK+.  Anyway, I hope that Gtef will become one day feature-full enough to develop easily a new text editor. And I hope that gedit will be ported to Gtef (it's complicated because of the plugins API, ideally the plugins should not break). And if the remaining code in the gedit core is quite small, then it'll be much easier to create (and maintain in the long term) a fork that has a traditional UI. And if one day that happens, you'll be able to use an older version that has old enough dependencies (but I guess that systems like [Flatpak](https://blogs.gnome.org/mclasen/2016/06/07/modularity-and-the-desktop/) will be the preferred way to develop and use an application). ",COMMENT
Initiative from gedit developers to make the code more re-usable,a2ab7c7a-2eda-433c-a9c7-b3cba0ed48a5,1138515,309393,2016-05-24T11:11:41.000+02:00,2016-06-25T12:27:09.000+02:00,,,closed,,3,"Thanks Sebastien,  Good luck, I look forward to seeing how this develops.  PS: I was delighted to see https://blogs.gnome.org/desrt/2016/06/13/gtk-4-0-is-not-gtk-4/ today. It addresses a lot of the concerns I mentioned above. ",COMMENT
Gedit Plugins For XED,e268f1de-9ef0-4a77-b7d6-0fb6acbd0687,15821446,1591877,2016-05-19T05:31:10.000+02:00,2017-02-10T11:33:38.000+01:00,,,closed,,5,"Comprehensive Regular Expressions.  I've heard there is a plugin for gEdit, but I've never used it.  I've been using nedit for years because although it's ugly as sin, it has incredibly good regular expression support.  I haven't found a graphical text editor that compares.  I'll use Pluma or GEdit for most things (better support for specialized characters, etc.) but if I have any complex searches to do I'll save it and restart it in nedit.  It would be really, really nice to find a modern graphical editor with regular expressions.  SciTE has regular expressions, but they were a little limited last time I tried to use them. ",COMMENT
